,author,content
1409,肥***,"最近满微博都是菜花🥦，女性在杏行为中承担的风险真的太大了。又到了可以远离意外怀孕&杏病的小玩具登场时间，今天推荐给大家的是大人堂的小海豹，浮力和大🦢圈在评论区。

《海蒂性学报告》中提到，“70% 的女性没有通过🍵入式杏交达到杏高chao，却能够通过阴di自味轻松达到性高潮。”小海豹厉害的是，它不仅有满足70%的女性需求的吸吮豆豆功能，还有满足余下30%女性的入体的需求。吸吮➕入体➕震动，一物多用。

婴儿嘴材质的可食用硅胶，安全放心。sonic声波脉冲吮吸功能，三档吮吸由弱变强，吸吮口做了加宽处理，扩大了吮吸范围，更容易快速找准豆豆。七档力量调节震动，前三档由弱变强，后四档不同变频。u型入体功能模仿手指刺激角度，扩大了震动范围。机身IPX6级防水，浴室里也可以使用。吸吮功能的声音是市面上吸吮产品中较小的，也设计了旅行锁避免碰撞误开机的社死场面。

我觉得杏是一件很私人的事情，每个人都有着自己的喜好和自由。挑选小玩具也是一样的，别人说怎样才应该，怎样才舒服不重要，重要的是在自己经济条件允许下，自己去尝试了，自己觉得舒服的才是最好的。

追求杏愉悦并不羞耻，而是了解自己身体，了解如何取悦自己的方式。

希望大家都能远离意外怀孕和杏病的风险，在安全，有真正杏同意的情况下，享受安心的杏愉悦。 O抽奖详情收起全文d"
1410,肥***,"早上分享《女性与权力》那本书的内容，引来俩懂王，一个截默克尔百度图片里的两张裙装，说女作者瞎逼逼。然而百度搜默克尔只有两张是裙装，后面全都是西裤造型。是当别人瞎吗？还是没看过新闻。

又来一个爹味儿语气都很冲的懂王一顿输出，连书看都没看过就说这个女作者很烂，什么都不懂，并且跟刻意截图的那位一起亲切抱团。

用行动完美的诠释了这本书里描写的现象——当女性作家或是职场女性发声时，就会遭遇贬低和辱骂。“女人不懂”“女人闭嘴吧”“女人不配写书”。

『无论你具体持何种立场，只要你作为一个女人，胆敢进入传统上由男性把持的那些领域，就必然遭到辱骂。招致攻击的并不是你所说的话，而是你在说话这个事实本身。』

（顺便说一下，这位被他们说成无知、很烂、啥也不懂瞎说的女作者叫玛丽·比尔德，是剑桥大学的教授）收起全文d"
1411,肥***,"这个蓝衬衫的猥琐日本男在越南便利店问当地女孩一晚上多少钱，结果被越南女孩暴打到头破血流，👮‍♀️来了之后还嘻嘻哈哈不当回事的样子。

在日本和越南都炎上之后，被他骚扰过的日本女孩也出来爆料说一起吃完饭他就拉着自己想拽去开房，他在公司里也出了名的一喝酒就想拉女孩那个。而且还会大谈哪个国家的女的睡起来舒服什么的。辱女多年终于得到了报应。

最近在越南的社会新闻里还有日本大爷在飞机上偷拍女性，日本男在酒吧里痴汉行为，现在日本男人在越南彻底出名了。

这些日男在自己国家里搭讪女孩问价，偷拍，痴汉都习惯了，丝毫不觉得自己有问题，辱女多年终于在国外得到了报应。

真希望以后被骚扰的日本女孩也能勇敢反抗猥琐男。
#日本变态新闻#
L肥美哒Mia的微博视频收起全文d"
1412,肥***,『对于一个强大的女人该是什么样子的，我们的文化没有提供任何范本——除了她看上去颇像个男人。从从安吉拉·默克尔到希拉里·克林顿，众多女政治家都一贯穿着衫裤套装，或至少一贯穿裤子而非裙子。这可能是个实际而便利的选择，或者可能是为了传达这样的信息：她们拒绝成为花瓶—这是男性政治家的妻子通常扮演的角色。但它同时也是一个简单的技巧，与故意采用低沉的声线讲话一样，裤装会使女性看上去更男性化，因而更适合占据手握实权的位置。』                         ———《女性与权力》玛丽·比尔德收起全文d
1413,肥***,日本综艺总结了渣男辨别大法，从心理学角度分析了如果出轨的男人在跟女方道歉时根本不眨眼就说明他内心并没有罪恶感。可是……在他出轨的那一刻不就已经能判断他是个渣男了吗…… ​​​​
1414,肥***,"今天推荐的书是《她世界》，一本帮助大家女宝们理解各个年龄段缺乏自信的根源，重塑自我评价体系的女性书籍。

『当下的社会语境中对女性如何自我表达已经很苛刻，而如果女性在语调、穿衣打扮等方面呈现女性化，这一社会语境就会对她们更加不利。破坏女性自信的巧妙方式莫过于不断谈论她们女性化的一面，比如她们的女性特质、她们的声音……总之，任何可以转移人们对她们技能的关注，并以此质疑她们能力的事物都可以巧妙地破坏女性的自信。』

『若一个人总将一切挫折归因于自己的过失、性格缺陷或能力不足，他对自我的判断力显然会被削弱，进而产生自我贬低的想法，动摇成功的信念。我们在研究中发现，女性更倾向于将失败归咎于内在因素，她们常反思：是我的错误导致了失败。而男性则更倾向于将失败归因为外在因素，他们会认为：我不及格是因为考试太难、老师太严，等等。』

『根据康奈尔大学2018年公布的一项研究，“男性通常高估自己的能力和技能，而女性则低估自己的能力和技能”。英国皇家特许管理协会在2013年进行的一项研究指出“女性缺乏自信与难以获得重要职位之间呈相关性”。』

#肥美哒书单#收起全文d"
1415,肥***,《我的解放日志》这周也好好看啊，怎么会有剧那么真实却又那么的梦幻，那么丧又这么治愈呢。编剧一定是一个很温柔，很敏锐的人吧。 ​​​​
1416,肥***,"当博主以来我的无语时刻第一位就是因为我模仿当时网上流行语“我只会心疼哥哥”和王思聪语录的这个视频，被人说我果然是个想勾引男人的碧池，见到男人就叫哥哥。（因为评论有人现身说法所以我得再自证一下，当时全b站都是模仿这两个梗的视频，我传的也是b站并在标题表明我是在模仿这两个梗。谢谢。）

第二个无语时刻就是因为我跟姐姐和她老公一起出去玩，所以被人发帖说我是个心机婊我想勾引别人老公。

第三是因为我化妆所以就是想勾引男人的飞机杯母🐶。

作为一个女孩，你永远不知道自己在什么时刻会被人说成是想勾引男人的婊子。

感恩🙏。

L肥美哒Mia的微博视频收起全文d"
1417,肥***,“一句话就能展现吸引力的美女用语”这就是我总觉得日本男的说话又没文化又爹味的原因吗…… ​​​​
1418,肥***,"从小到大我的绝大部分烦恼和痛苦，都来自于自我和外在世界的对抗。面对外界对我的规训、挑剔、斥责和苛求，我不停的在调整自己，试图寻找到不会被过多诟病的言行举止、穿着打扮、人际关系以及生活方式。

可我发现原来自己永远都不可能如愿，无论在哪个年龄段，永远都会有各式各样的声音来告诉我“你不够好”“你不是个好女孩”“你不配”。

原来我想逃离的并不是被管束的童年，没有经济能力的少女时期，而是“女性”这个身份。只要不脱离它，无论我有没有长大成人，有没有经济能力，有没有变得强大，依旧会被无数个看不见的放大镜🔍审视着，过度解读着，恶意揣测着，教导规训着。

当我把视线从自己身上移开，看到的是其他女性也沐浴在同样的恶意与不自由之下，看到的是人们对男性女性永远都带着的双重标准，看到的是我所感受到的不自由和痛苦并不是因为我做的还不够好，而仅仅是因为我生来就是个女孩。收起全文d"
1419,肥***,可能是大眼看我关注的人太少了，贴心的给我塞了十几个我都不认识的明星演员很感动，马上就取关了 ​​​​
1420,肥***,『她通过自我控制，让自己不要过于漂亮、过于聪明、过于好强、过于刻薄、过于痴情、过于急切、过于独立、过于慷慨、过于霸道或过于客气。一个“过度”的女人会引起男人的激烈反应，尤其是会激起其他女人的敌意，大家不得不每天争夺男性留下的一点点资源。相反，男人的“过度”会让人钦佩，让他们获得领袖的地位。造成的结果是，女性的力量不仅遭到了抑制，为了息事宁人，她们也会自我抑制。我们到今天，经过一个世纪的女权主义，我们还是不能真正做自己，仍然不能完全属于我们自己。我们的缺点、恶意和罪行，我们的品质、乐趣，甚至我们的语言，都顺应男性的等级体系。女性得到惩罚或赞扬，都是根据不怎么属于我们的准则，只会使我们身心俱疲。在这种处境下，女性很容易引起别人和自己的厌烦。』                ——埃莱娜·费兰特《偶然的创造》 #肥美哒书单#收起全文d
1421,肥***,《搞笑又温暖》//@反射弧超长星人影九:为什么学生会研究老师丝袜的颜色，并把它和老师没有男朋友联系起来，而且觉得自己有资格干涉老师的婚恋……这才是最可怕的地方吧//@司天钦Gosta:哦，说过度解读的，母亲节送你妈黑丝，父亲节送你爹伟哥。
1422,肥***,匿名投稿📪“听到闺蜜男友在背地里跟别的男生谈论她的下体和杏事，该不该告诉她？” ​​​​
1423,肥***,"看到明星儿子早恋的热搜，大家面对14岁的男孩都很友好的在感慨自己14岁的时候还在怎样怎样人家14岁就谈恋爱了之类的。

而面对同框的少女，好多人却说她“穿着暴露”长相如何，调侃她的胸部。

出演过同样综艺的多多，8岁的小女孩被网友网友恶意揣测说她心机，做作。长大之后打个耳洞染个头发都会被过度解读，还有营销号对她进行的非常恶毒的“爆料”。

为什么女孩的成长道路上要面对这么多恶意？要被人拿着放大镜审视外貌、穿着还有私德。一举一动一言一行都会被过度解读，被分析是不是“有心机”“想勾引男人”“不检点”。

什么时候舆论能变得对女孩友善一点呢……收起全文d"
1424,肥***,"⚠️慎入⚠️

灵异区的匿名投稿📪《灵异宿舍》

那是19年的夏天，依然是在广东某地。在一个路口的转角处，整栋楼都是我公司宿舍，一共五层，每层会在楼梯口安一个大门，大门开了之后有个走廊，走廊尽头有一间房，走廊的左边也有一间房，每层两个房间。

刚开始我被安排在走廊尽头的房间，两个人一起住，那是一个朝阳的房间，光线很好，空气流通，什么都没有发生。后来因为又招了一批新人，就把我安排到走廊左手边的房间了，这次一共三个人住， 这个房间非常的暗，空气不流通，整个房间只有一个窗户，格局很奇怪，客厅非常的大，但是房间非常的小，房间与厕所是共排的，没有厨房。

房间小到放两张一米二的上下铺床就没有什么位置，第一次进去的时候我觉得空气很闷就把房间的窗户打开来通风，开窗后，我发现楼下居然是一个小的庙。是那种残破的没有门，在墙体挖个洞就放着一座神像，觉得奇怪的是神像正对着房子，当我站在窗口看向窗外视线居然正好可以和神像的视线对上。神像下面空地有很多长椅板凳，板凳上插着很多没有烧完的蜡烛。猜测应该是地方风俗吧，看着觉得心里有点膈应，毕竟谁家窗户正对着一个庙都觉得很奇怪吧。

晚上我的一个室友回来就跟我说不要开那个窗户，会有非常多的虫子进来，还有就是因为开窗会看到那个神像，感觉不舒服。
就这样，这个窗户再也没开过，我睡在靠门的下铺，另外两个女孩睡在我对面床的上下铺，事情的转折是另外一个女孩子，就叫她阿红吧。阿红是在我们三个后面进来的，她跟我们说过，她小时候曾经有过一次梦游的经历，但是从小到大只有一次。

她搬来不久就开始每天说梦话，我们也都没当回事，还讨论了一下梦话的内容。没想到过了半个月左右，有次我半夜起床上厕所后回来，发现她正坐在自己的床上，我和她的床是正对着的，我以为她也是起来上厕所就问小声的问她说“红，你是不是也要上厕所？我已经上完了，你可以去了噢。”

可是她却不说话，就这样坐着床上侧着头看着我，我那个时候迷迷糊糊的感觉好困就没管她继续睡了。第二天问她，她说她根本没有起来过，她一晚上睡得很好，当时我就随口说可能你是梦游了吧。

可她斩钉截铁的跟我说，不可能是梦游，她已经很久没有梦游过了，她坚持是我出现幻觉了。我们两个就这个事情还吵了下。
没想到过了几天，我又想起来上厕所的时候，一睁眼就发现她站在我的床边，就这样俯身低头看着我……我吓得弹坐起来，她的头发还洒在了我的脸上，我差点就控制不住音量了问她，“你在干什么？你妈的半夜的不睡，搞什么东西？我都要让你吓死了！”

她只是面无表情的看着我问：“你不是要上厕所吗？”我当时别说上厕所了，心脏病都要被她吓出来了，我说，“是，我要上厕所，你这是要干嘛？你要陪我一起去吗？”她还是保持低头看着我的姿势重复着问：“你是不是要上厕所？”

我当时就想她一定是在梦游，但是不敢叫醒她，我就小心的绕开她去了厕所想平复下心情，没想到她居然转身在后面跟着我，当时我都有点害怕了，在想要不要直接把她叫醒算了，就在我想的时候走到门口的她突然又转身躺回自己的床上了。我觉得又恐惧又想哭，第二天我跟她说了这个事情，她半信半疑，还是觉得我在开玩笑或者只是我的幻觉。她说她之前住宿过好多地方都没有人说过她会梦游，因为另外一个室友没有看到过，这个事情也不了了之了。

那之后有一段时间她没有再梦游了，虽然每天晚上还会说梦话，我以为事情就这样过去了。

可没想到我每天晚上开始做噩梦，梦里总是一群人追着我打，我拼命的跑，在梦里一直东躲西藏的。第二天早上起来的时候，总感觉好像被人打了一样全身酸痛，没什么精神。刚开始我以为是因为工作操劳过度导致的。可渐渐的我感觉每天都好累，到了晚上依然是做噩梦，而且自从开始做噩梦后，我发现我身上出现一些莫名其妙的淤青，刚开始以为是自己不小心撞到的，可是渐渐的在手臂内侧，大腿等都出现了大小不一的淤青，大部分按下去都不会痛，有些形状就好像手指掐出来的。工作也开始受到了影响，经常分神，还犯一些基础的错误，我的上司实在看不下去了，就让我休息了一段时间。

我去了一个亲戚家住了三天，我在亲戚家就没有做噩梦，感觉整个人精气神都好了，当时我已经觉得这个房子有点问题了，可又不好意思直接说，因为毕竟只有我一个人觉得不适，如果我说的话，好像是我自己神神叨叨的一样。

回去之后又开始每天晚上都做噩梦，而且开始早上醒不来，好不容易起来就全身酸痛。有天阿红又开始梦游了，这次另外一个室友也看到了。那天晚上七点多，她在床上玩手机，我也在床上玩手机，当时我还跟她聊了一下电视剧，然后她起床走到我的床边把手机放在我的上铺充电，然后还跟我说她感觉困了，要睡了，我还打趣说“提前养生阿，那么早就要睡觉了～”刚刚说完她的手机就在我上铺震动了下，她马上起床过来拿手机回床上，应该是她朋友发微信，她拿起手机和别人说了几句家乡话语音，因为我和她不是一个地区的，我不知道她说的方言是什么意思，我还问她说“你闺蜜啊？”她回应说“是啊，我们约时间出去玩。”

然后她就拿着手机好像在聊天了，第二天她跟我抱怨说为什么她早上发现手机在床上关机了，是不是我们给拔了。她说她明明记得睡前已经把手机放去充电了。我觉得很震惊因为她昨天晚上听到信息的时候已经把手机拿回去了，还和她闺蜜聊天了，但是她却跟我说她并没有这个印象。我就说，“你昨天晚上还和你闺蜜发了语音，你不信的话，可以看一下，你给别人说了什么。”

阿红有点怀疑的开机后发现昨天晚上“自己”和闺蜜一直在发信息，阿红当着我们面听了一下昨晚“自己”发的语音，说她自己也听不懂自己在说什么。不过这回阿红是真的相信自己在梦游了，她跟我说自从来到这个宿舍后就每天晚上都睡不好，都在做噩梦，早上起来的时候腰酸背痛的。这个时候我也很震惊，因为我也是这样！我们两个都觉得很神奇，另外一个室友也很震惊说她也是……

后来我们跟住楼上的女孩子无意间聊到了这个事情，发现所有住在左手边房间的人都出现了这种情况，也有另外两个出现了不同症状的梦游的小姐姐，这个时候我们觉得有点害怕了。

楼上的一个女孩子说她体质比较特殊，如果房子风水不好，她左手手掌就会发热，血管会跳，她一进宿舍就已经感觉到不太好。然后我们好几个人都提了辞职，可因为我和阿红部门比较缺人必须留到新人来了才能走。

之后我的情况就开始恶化，晚上睡不着觉，失眠，一旦睡着感觉好像醒不了一样，陷入梦魇，还能听到一直跟我说不让我走什么的，第二天醒来的时候感觉胸口非常的难受很闷，还喘不上气。而且有时候回到宿舍在客厅看手机的时候眼角余光无意间可以看到厕所那里好像有个人影，如果转头正面看就什么都没有。阿红还和我说晚上有时候可以听到我也开始说梦话了，大概就是在骂人或者说什么“我不去，我不跟你们走”之类的话。

我想可能是因为我们打算辞职，所以对我报复了。最后几天我的情况真的异常的严重，先是我发烧，低烧一直不退，烧了5天左右，吃药打针都不好，晚上不是失眠就是梦魇白天根本起不来，起床就感觉腰酸背痛还喘不上气，胸口闷闷的。说实话我当时打算不要工资直接搬走算了，但是阿红一直劝我再等等反正没有几天了，她还叫家里人给我们两个求了符，就这样子一直撑到辞职回家我才好转。

我有联系阿红，她告诉我离开后她没有梦游了，今年她结婚了，她老公也说从来没有出现过梦游情况，看来就是那栋房子的原因。收起全文d"
